mittente,destinatario,n_telefonate
28153,228,4
28154,228,4
28155,228,4
28156,228,4
28157,228,4
28158,228,4
28159,228,4
28160,228,2
28161,228,2
28162,228,4
28163,228,8
28164,228,4
28165,228,2
28166,228,16
28167,228,24
28168,228,18
28169,228,8
28170,228,8
28171,228,20
28172,228,8
28173,228,4
28174,228,20
28175,228,4
28176,228,8
28177,228,8
28178,228,8
28180,228,2
28181,228,4
28182,228,8
28185,228,2
28186,228,8
28187,228,4
28188,228,2
28189,228,12
28190,228,8
28191,228,16
28192,228,4
28193,228,4
28194,228,2
28195,228,2
28196,228,8
28197,228,4
28198,228,4
28200,228,4
28201,228,12
28202,228,4
28203,228,4
28204,228,6
28205,228,4
28208,228,2
28209,228,8
28210,228,16
28211,228,2
28212,228,8
28213,228,6
28215,228,2
28216,228,6
28219,228,6
28220,228,12
28221,228,8
28222,228,4
28223,228,2
28224,228,4
28225,228,2
28226,228,12
28227,228,4
28228,228,4
28229,228,20
28230,228,4
28231,228,4
28232,228,4
28233,228,14
28234,228,4
28235,228,2
28237,228,4
28238,228,8
28239,228,2
28240,228,2
28241,228,12
28242,228,4
28244,228,4
28245,228,4
28246,228,4
28248,228,6
28252,228,4
28253,228,4
28254,228,16
28255,228,4
28257,228,4
28258,228,4
28260,228,2
28261,228,10
28266,228,10
28268,228,16
28269,228,4
28272,228,4
28274,228,8
28275,228,2
28276,228,4
28277,228,4
28279,228,2
28281,228,6
28282,228,4
28283,228,8
28284,228,4
28285,228,4
28286,228,4
28287,228,8
28288,228,4
28289,228,12
28290,228,2
28291,228,2
28292,228,2
28293,228,4
28294,228,4
28295,228,4
28296,228,12
28297,228,2
28298,228,2
28300,228,4
28302,228,4
28303,228,4
28304,228,8
28305,228,4
28309,228,4
28311,228,6
28312,228,2
28313,228,2
28314,228,4
28315,228,4
28319,228,8
28321,228,2
28322,228,8
28323,228,6
28325,228,8
28328,228,6
28330,228,8
28331,228,24
28332,228,2
28335,228,8
28337,228,8
28339,228,4
28340,228,4
28341,228,20
28342,228,10
28343,228,2
28344,228,4
28345,228,2
28347,228,44
28348,228,4
28349,228,4
28350,228,2
28351,228,2
28352,228,40
28353,228,12
28354,228,12
28356,228,4
28362,228,8
28364,228,4
28366,228,12
28367,228,6
28368,228,4
28369,228,4
28370,228,4
28372,228,4
28373,228,8
28377,228,2
28381,228,12
28382,228,6
28383,228,8
28384,228,4
28387,228,2
28391,228,4
28392,228,4
28393,228,4
28394,228,4
28395,228,4
28396,228,72
28397,228,4
28398,228,4
28399,228,4
28400,228,4
28401,228,4
28402,228,8
28403,228,2
28404,228,4
28405,228,4
28406,228,4
28407,228,4
28408,228,4
28409,228,8
28410,228,8
28411,228,6
28412,228,8
28413,228,4
28414,228,4
28415,228,4
28416,228,6
28417,228,4
28418,228,40
28419,228,4
28420,228,4
28421,228,4
28422,228,8
28423,228,2
28424,228,8
28425,228,20
28426,228,4
28427,228,16
28428,228,4
28429,228,4
28430,228,4
28431,228,12
28433,228,4
28434,228,12
28435,228,2
28436,228,2
28437,228,20
28438,228,4
28439,228,4
28440,228,6
28441,228,8
28442,228,4
28443,228,4
28444,228,8
28445,228,8
28446,228,12
28447,228,24
28448,228,2
28449,228,4
28451,228,4
28452,228,8
28453,228,4
28454,228,4
28455,228,2
28456,228,2
28457,228,4
28458,228,4
28459,228,4
28460,228,4
28461,228,4
28462,228,4
28463,228,4
28464,228,4
28465,228,8
28466,228,4
28468,228,2
28469,228,12
28470,228,2
28472,228,2
28473,228,2
28474,228,2
28476,228,8
28478,228,4
28479,228,2
28480,228,2
28481,228,6
28482,228,4
28483,228,8
28484,228,4
28485,228,12
28486,228,2
28487,228,8
28490,228,4
28492,228,2
28494,228,6
28495,228,8
28496,228,8
28497,228,12
28498,228,8
28499,228,2
28500,228,4
28501,228,2
28502,228,8
28503,228,4
28504,228,12
28505,228,12
28508,228,4
28511,228,4
28521,228,2
28522,228,8
28524,228,4
28525,228,4
28528,228,4
28529,228,4
28530,228,28
28531,228,8
28532,228,6
28533,228,8
28534,228,4
28535,228,28
28536,228,2
28537,228,4
28538,228,4
28539,228,8
28540,228,8
28541,228,4
28542,228,4
28543,228,12
28544,228,4
28545,228,12
28546,228,16
28547,228,2
28548,228,2
28549,228,8
28550,228,24
28553,228,2
28554,228,2
28558,228,4
28560,228,4
28562,228,4
28564,228,4
28565,228,12
28567,228,2
28569,228,12
28570,228,4
28571,228,4
28572,228,8
28573,228,8
28574,228,4
28575,228,4
28576,228,4
28577,228,2
28578,228,4
28579,228,4
28581,228,4
28582,228,10
28583,228,2
28584,228,4
28585,228,4
28586,228,14
28587,228,4
28588,228,4
28589,228,12
28590,228,8
28593,228,2
28594,228,4
28595,228,4
28596,228,4
28597,228,8
28599,228,4
28601,228,2
28604,228,4
28605,228,4
28608,228,8
28612,228,12
28613,228,4
28614,228,4
28615,228,2
28616,228,4
28620,228,12
28623,228,4
28624,228,2
28628,228,16
28629,228,2
28630,228,8
28631,228,4
28632,228,12
28633,228,2
28634,228,2
28635,228,4
28636,228,2
28637,228,4
28638,228,8
28639,228,8
28640,228,4
28642,228,2
28643,228,8
28644,228,2
28645,228,2
28646,228,4
28648,228,2
28651,228,8
28654,228,4
28655,228,2
28656,228,12
28657,228,4
28658,228,2
28659,228,4
28660,228,4
28661,228,12
28662,228,8
28663,228,4
28665,228,4
28666,228,4
28667,228,4
28668,228,12
28670,228,12
28672,228,2
28673,228,8
28674,228,12
28675,228,2
28676,228,4
28677,228,2
28678,228,4
28679,228,4
28680,228,24
28681,228,16
28682,228,8
28683,228,8
28684,228,4
28685,228,6
28686,228,2
28687,228,2
28688,228,4
28689,228,8
28690,228,12
28691,228,2
28692,228,2
28693,228,4
28694,228,6
28695,228,2
28696,228,8
28697,228,8
28698,228,4
28699,228,2
28700,228,2
28701,228,2
28704,228,4
28705,228,2
28706,228,4
28707,228,4
28708,228,2
28709,228,16
28710,228,2
28711,228,4
28712,228,2
28713,228,4
28714,228,4
28715,228,4
28716,228,4
28717,228,2
28718,228,4
28719,228,4
28720,228,4
28721,228,2
28722,228,2
28723,228,8
28724,228,2
28725,228,2
28727,228,2
28728,228,4
28729,228,4
28730,228,12
28731,228,20
28732,228,4
28733,228,12
28734,228,4
28736,228,4
28737,228,4
28738,228,4
28739,228,2
28740,228,4
28741,228,2
28741,10081,2
28742,228,16
28743,228,8
28744,228,2
28745,228,4
28746,228,4
28747,228,2
28748,228,4
28749,228,4
28750,228,8
28752,228,4
28754,228,4
28755,228,2
28756,228,4
28757,228,2
28758,228,2
28759,228,20
28761,228,4
28762,228,2
28763,228,4
28764,228,8
28767,228,2
28768,228,4
28769,228,12
28770,228,2
28771,228,4
28772,228,2
28773,228,8
28774,228,4
28775,228,8
28776,228,8
28777,228,4
28778,228,4
28779,228,20
28780,228,4
28781,228,60
28782,228,8
28783,228,8
28784,228,16
28785,228,4
28786,228,2
28787,228,2
28788,228,4
28790,228,4
28791,228,24
28793,228,2
28794,228,2
28801,228,8
28802,228,4
28803,228,4
28805,228,4
28806,228,4
28807,228,8
28808,228,4
28809,228,16
28812,228,6
28813,228,2
28815,228,4
28816,228,4
28817,228,4
28818,228,8
28819,228,20
28821,228,4
28822,228,4
28824,228,4
28825,228,4
28829,228,4
28830,228,10
28831,228,4
28833,228,4
28834,228,16
28835,228,2
28836,228,4
28837,228,18
28838,228,12
28839,228,4
28840,228,4
28841,228,8
28842,228,8
28843,228,4
28844,228,16
28845,228,2
28846,228,8
28847,228,4
28848,228,4
28849,228,4
28850,228,2
28853,228,4
28854,228,2
28855,228,4
28856,228,4
28857,228,4
28858,228,20
28860,228,4
28862,228,2
28863,228,2
28864,228,56
28865,228,4
28871,228,4
28872,228,4
28873,228,8
28876,228,4
28877,228,4
28879,228,4
28881,228,18
28883,228,4
28884,228,4
28885,228,3
28886,228,2
28887,228,8
28888,228,6
28889,228,24
28890,228,4
28891,228,42
28892,228,12
28893,228,8
28894,228,4
28895,228,4
28896,228,4
28897,228,20
28898,228,12
28899,228,4
28900,228,4
28901,228,4
28903,228,4
28904,228,8
28905,228,4
28906,228,12
28907,228,2
28908,228,4
28909,228,16
28912,228,2
28914,228,6
28915,228,2
28916,228,8
28917,228,4
28918,228,4
28919,228,8
28920,228,4
28921,228,36
28922,228,4
28923,228,8
28924,228,16
28925,228,2
28926,228,8
28927,228,4
28931,228,8
28932,228,12
28933,228,2
28934,228,4
28935,228,24
28936,228,4
28937,228,4
28938,228,4
28939,228,4
28940,228,4
28943,228,2
28944,228,4
28945,228,4
28946,228,16
28947,228,4
28948,228,4
28949,228,4
28951,228,2
28952,228,4
28955,228,2
28958,228,8
28960,228,6
28961,228,2
28962,228,28
28963,228,4
28964,228,4
28967,228,4
28968,228,4
28969,228,8
28970,228,8
28971,228,4
28972,228,8
28973,228,8
28974,228,20
28975,228,4
28976,228,4
28977,228,4
28980,228,4
28981,228,4
28982,228,20
28985,228,8
28986,228,4
28987,228,16
28988,228,2
28989,228,8
28990,228,8
28991,228,16
28992,228,4
28994,228,14
28996,228,4
28997,228,12
28999,228,4
29002,228,2
29009,228,2
29010,228,8
29011,228,4
29012,228,4
29013,228,8
29014,228,6
29014,29027,2
29015,228,20
29016,228,4
29017,228,8
29018,228,4
29020,228,2
29021,228,4
29022,228,2
29023,228,4
29024,228,8
29025,228,2
29026,228,2
29028,228,12
29029,228,16
29032,228,2
29033,228,4
29034,228,4
29035,228,2
29036,228,2
29038,228,8
29039,228,8
29040,228,2
29041,228,4
29044,228,2
29046,228,4
29047,228,12
29048,228,4
29049,228,4
29051,228,4
29052,228,12
29056,228,4
29057,228,2
29059,228,2
29061,228,6
29062,228,4
29063,228,8
29064,228,4
29065,228,4
29067,228,4
29068,228,4
29069,228,2
29070,228,2
29071,228,4
29072,228,4
29074,228,4
29076,228,4
29077,228,4
29079,228,4
29080,228,2
29081,228,28
29083,228,8
29084,228,2
29085,228,2
29088,228,4
29089,228,4
29090,228,2
29091,228,8
29092,228,12
29093,228,4
29094,228,4
29095,228,4
29096,228,12
29097,228,16
29098,228,8
29099,228,4
29100,228,4
29101,228,2
29102,228,2
29103,228,36
29104,228,4
29105,228,4
29106,228,4
29107,228,2
29108,228,8
29109,228,4
29110,228,8
29111,228,8
29112,228,2
29113,228,8
29114,228,2
29116,228,2
29117,228,8
29118,228,2
29119,228,2
29120,228,16
29121,228,2
29122,228,2
29123,228,12
29126,228,2
29127,228,2
29129,228,16
29131,228,4
29132,228,12
29134,228,16
29135,228,4
29136,228,2
29137,228,12
29138,228,8
29141,228,2
29142,228,8
29143,228,4
29144,228,4
29145,228,12
29146,228,8
29147,228,4
29148,228,4
29149,228,18
29150,228,8
29151,228,12
29152,228,4
29153,228,2
29154,228,4
29155,228,8
29156,228,4
29157,228,4
29158,228,4
29159,228,8
29160,228,4
29161,228,4
29162,228,4
29163,228,8
29164,228,12
29165,228,4
29166,228,4
29167,228,4
29168,228,4
29169,228,4
29170,228,4
29171,228,68
29172,228,20
29173,228,8
29174,228,8
29175,228,4
29176,228,4
29177,228,4
29178,228,28
29179,228,4
29180,228,12
29181,228,4
29182,228,4
29183,228,4
29184,228,4
29185,228,8
29186,228,8
29187,228,8
29188,228,4
29189,228,4
29190,228,8
29191,228,12
29192,228,8
29193,228,4
29194,228,2
29195,228,6
29196,228,4
29197,228,2
29199,228,2
29200,228,2
29202,228,4
29203,228,12
29206,228,4
29207,228,4
29208,228,4
29209,228,4
29210,228,2
29211,228,2
29212,228,4
29213,228,12
29214,228,4
29215,228,4
29216,228,4
29217,228,2
29218,228,12
29219,228,20
29220,228,6
29221,228,2
29222,228,12
29223,228,16
29224,228,4
29225,228,4
29226,228,4
29228,228,8
29229,228,12
29230,228,4
29231,228,4
29232,228,6
29233,228,8
29234,228,8
29235,228,2
29236,228,12
29237,228,2
29238,228,8
29239,228,2
29240,228,32
29241,228,4
29242,228,8
29243,228,6
29244,228,4
29245,228,6
29246,228,6
29247,228,4
29248,228,2
29249,228,4
29250,228,2
29251,228,3
29252,228,4
29253,228,4
29254,228,6
29256,228,12
29257,228,4
29258,228,12
29259,228,16
29260,228,4
29261,228,4
29262,228,10
29265,228,12
29266,228,4
29269,228,16
29270,228,4
29273,228,2
29275,228,8
29276,228,12
29277,228,2
29278,228,8
29279,228,4
29280,228,8
29282,228,4
29283,228,4
29284,228,4
29285,228,4
29286,228,2
29287,228,8
29288,228,4
29290,228,4
29291,228,12
29292,228,2
29293,228,8
29294,228,4
29295,228,2
29296,228,12
29297,228,12
29298,228,4
29299,228,44
29300,228,4
29301,228,8
29302,228,12
29303,228,24
29304,228,4
29305,228,4
29307,228,2
29308,228,4
29310,228,8
29311,228,8
29312,228,4
29313,228,20
29314,228,4
29317,228,8
29319,228,2
29320,228,4
29322,228,4
29323,228,4
29325,228,4
29326,228,8
29327,228,4
29328,228,2
29329,228,4
29330,228,4
29331,228,6
29332,228,20
29334,228,8
29335,228,4
29336,228,4
29337,228,2
29338,228,4
29339,228,4
29340,228,4
29341,228,4
29342,228,8
29343,228,4
29344,228,2
29345,228,4
29346,228,2
29347,228,4
29348,228,8
29349,228,2
29350,228,6
29351,228,16
29352,228,2
29353,228,8
29354,228,2
29355,228,4
29356,228,6
29357,228,2
29358,228,16
29359,228,12
29360,228,8
29361,228,8
29362,228,2
29363,228,4
29364,228,4
29365,228,2
29366,228,2
29368,228,3
29369,228,4
29370,228,4
29371,228,4
29372,228,20
29373,228,2
29374,228,68
29375,228,8
29376,228,4
29377,228,8
29378,228,8
29379,228,4
29382,228,10
29383,228,4
29384,228,4
29385,228,2
29386,228,2
29387,228,16
29392,228,2
29393,228,8
29394,228,4
29395,228,4
29396,228,12
29397,228,4
29399,228,4
29400,228,10
29401,228,4
29402,228,4
29403,228,4
29404,228,16
29405,228,2
29406,228,2
29407,228,8
29408,228,6
29409,228,6
29411,228,6
29412,228,12
29413,228,8
29414,228,4
29415,228,4
29416,228,4
29417,228,4
29418,228,8
29419,228,20
29420,228,4
29421,228,12
29422,228,4
29423,228,8
29424,228,6
29427,228,4
29430,228,2
29431,228,12
29433,228,20
29434,228,4
29435,228,2
29436,228,8
29437,228,2
29438,228,4
29439,228,6
29440,228,12
29441,228,8
29442,228,12
29443,228,2
29444,228,4
29445,228,4
29446,228,16
29448,228,8
29449,228,4
29450,228,4
29451,228,4
29453,228,4
29454,228,2
29455,228,8
29456,228,40
29457,228,4
29458,228,8
29459,228,4
29462,228,2
29463,228,28
29465,228,4
29466,228,4
29467,228,12
29469,228,4
29470,228,4
29471,228,4
29472,228,4
29473,228,4
29475,228,4
29476,228,6
29477,228,4
29478,228,8
29481,228,4
29482,228,8
29483,228,4
29484,228,8
29485,228,2
29486,228,4
29488,228,16
29489,228,8
29490,228,2
29491,228,40
29492,228,2
29493,228,4
29494,228,4
29495,228,4
29497,228,4
29499,228,18
29500,228,4
29501,228,8
29502,228,8
29503,228,4
29504,228,4
29506,228,2
29507,228,6
29509,228,10
29510,228,4
29511,228,2
29512,228,4
29513,228,2
29514,228,4
29515,228,4
29516,228,12
29517,228,2
29519,228,2
29520,228,4
29521,228,4
29522,228,2
29523,228,16
29524,228,4
29525,228,4
29526,228,4
29527,228,2
29531,228,4
29532,228,8
29533,228,8
29533,6550,2
29534,228,4
29535,228,2
29537,228,4
29539,228,4
29540,228,4
29542,228,8
29543,228,2
29544,228,2
29545,228,2
29546,228,4
29547,228,4
29548,228,4
29549,228,8
29550,228,16
29551,228,4
29552,228,4
29553,228,4
29554,228,8
29556,228,4
29557,228,4
29558,228,4
29559,228,4
29560,228,8
29561,228,4
29562,228,16
29563,228,8
29564,228,2
29565,228,4
29566,228,6
29567,228,4
29568,228,8
29569,228,8
29570,228,4
29571,228,12
29572,228,4
29573,228,4
29574,228,2
29575,228,2
29576,228,4
29577,228,8
29578,228,4
29579,228,2
29580,228,10
29581,228,4
29583,228,8
29584,228,2
29585,228,2
29586,228,4
29587,228,4
29588,228,8
29589,228,2
29590,228,4
29591,228,4
29592,228,4
29593,228,4
29594,228,4
29595,228,4
29596,228,4
29597,228,8
29598,228,8
29599,228,8
29600,228,4
29601,228,4
29602,228,4
29603,228,46
29604,228,8
29605,228,4
29606,228,2
29608,228,4
29610,228,4
29611,228,4
29612,228,4
29614,228,4
29615,228,4
29616,228,4
29617,228,4
29618,228,6
29620,228,4
29621,228,4
29622,228,12
29623,228,4
29624,228,6
29625,228,4
29626,228,2
29627,228,8
29628,228,4
29629,228,2
29630,228,16
29631,228,36
29632,228,8
29633,228,4
29634,228,6
29635,228,4
29636,228,2
29638,228,4
29639,228,4
29640,228,8
29641,228,2
29642,228,4
29643,228,2
29644,228,4
29645,228,4
29646,228,4
29648,228,2
29649,228,24
29650,228,20
29652,228,8
29653,228,4
29657,228,4
29659,228,8
29660,228,16
29661,228,20
29662,228,2
29663,228,8
29664,228,4
29665,228,2
29666,228,12
29667,228,4
29668,228,8
29669,228,28
29670,228,12
29671,228,6
29672,228,4
29673,228,4
29674,228,2
29675,228,12
29676,228,4
29677,228,4
29678,228,2
29679,228,46
29680,228,12
29681,228,8
29682,228,4
29683,228,4
29684,228,48
29688,228,16
29689,228,8
29690,228,4
29692,228,4
29693,228,2
29694,228,4
29695,228,8
29696,228,4
29697,228,4
29700,228,8
29702,228,4
29703,228,20
29704,228,4
29706,228,4
29707,228,8
29709,228,2
29710,228,14
29711,228,4
29714,228,12
29715,228,2
29718,228,2
29720,228,4
29722,228,4
29723,228,4
29724,228,4
29725,228,2
29726,228,4
29727,228,44
29728,228,4
29729,228,4
29730,228,4
29731,228,8
29733,228,16
29734,228,6
29735,228,2
29736,228,4
29737,228,4
29738,228,2
29739,228,12
29740,228,4
29742,228,4
29743,228,22
29745,228,26
29746,228,2
29747,228,6
29748,228,4
29749,228,46
29749,1159,2
29750,228,6
29751,228,2
29752,228,4
29753,228,10
29755,228,4
29756,228,16
29757,228,16
29758,228,4
29759,228,8
29760,228,8
29761,228,4
29762,228,2
29763,228,2
29764,228,4
29765,228,2
29766,228,12
29767,228,12
29768,228,4
29769,228,12
29770,228,4
29771,228,4
29772,228,4
29773,228,8
29774,228,8
29775,228,4
29776,228,4
29777,228,4
29778,228,4
29779,228,8
29780,228,6
29781,228,16
29782,228,4
29783,228,8
29784,228,2
29785,228,2
29786,228,24
29787,228,2
29789,228,12
29790,228,16
29791,228,4
29793,228,4
29794,228,4
29795,228,32
29796,228,6
29797,228,16
29798,228,8
29799,228,2
29800,228,4
29801,228,16
29802,228,4
29803,228,8
29804,228,4
29805,228,4
29807,228,8
29808,228,2
29809,228,10
29810,228,8
29811,228,4
29812,228,8
29813,228,2
29814,228,2
29815,228,2
29817,228,8
29818,228,4
29820,228,4
29823,228,8
29824,228,4
29825,228,4
29826,228,2
29827,228,8
29828,228,2
29829,228,8
29830,228,4
29831,228,2
29832,228,8
29833,228,12
29834,228,2
29835,228,12
29837,228,16
29839,228,4
29840,228,2
29842,228,4
29844,228,6
29845,228,2
29846,228,6
29847,228,4
29850,228,4
29851,228,4
29852,228,4
29853,228,20
29854,228,4
29856,228,4
29857,228,6
29859,228,4
29860,228,4
29861,228,4
29864,228,4
29865,228,4
29866,228,4
29867,228,8
29868,228,12
29870,228,2
29871,228,10
29872,228,8
29873,228,10
29874,228,4
29875,228,2
29876,228,8
29877,228,16
29878,228,12
29879,228,4
29880,228,30
29881,228,12
29882,228,2
29883,228,2
29885,228,8
29886,228,6
29890,228,2
29892,228,2
29893,228,2
29895,228,8
29896,228,2
29897,228,12
29898,228,8
29899,228,4
29900,228,4
29901,228,12
29902,228,4
29903,228,4
29904,228,8
29907,228,6
29909,228,4
29910,228,4
29911,228,4
29912,228,12
29913,228,8
29915,228,6
29916,228,4
29917,228,12
29919,228,12
29920,228,2
29921,228,4
29923,228,8
29924,228,4
29925,228,8
29926,228,8
29927,228,10
29928,228,4
29929,228,12
29930,228,6
29931,228,20
29934,228,4
29935,228,4
29936,228,8
29937,228,2
29938,228,2
29939,228,4
29940,228,8
29941,228,4
29946,228,4
29947,228,4
29949,228,8
29950,228,4
29951,228,46
29952,228,2
29953,228,4
29954,228,8
29957,228,4
29958,228,4
29959,228,4
29960,228,2
29961,228,4
29962,228,2
29964,228,4
29965,228,4
29966,228,8
29967,228,4
29968,228,4
29969,228,2
29970,228,2
29974,228,2
29975,228,2
29976,228,2
29977,228,11
29978,228,2
29979,228,2
29980,228,14
29981,228,2
29982,228,10
29983,228,6
29984,228,12
29986,228,2
29987,228,4
29989,228,2
29990,228,20
29991,228,2
29992,228,12
29993,228,6
29995,228,4
29996,228,1
29999,228,8
30000,228,2
30001,228,6
30002,228,4
30003,228,12
30004,228,4
30005,228,4
30006,228,8
30007,228,4
30008,228,2
30009,228,12
30010,228,2
30011,228,2
30012,228,12
30013,228,98
30014,228,4
30015,228,6
30016,228,10
30017,228,36
30018,228,4
30019,228,2
30020,228,8
30021,228,6
30022,228,8
30023,228,4
30024,228,4
30025,228,4
30026,228,4
30027,228,8
30028,228,4
30029,228,4
30030,228,4
30031,228,4
30032,228,4
30033,228,4
30034,228,4
30035,228,4
30036,228,8
30037,228,2
30038,228,8
30039,228,4
30040,228,8
30041,228,4
30042,228,8
30043,228,16
30044,228,8
30045,228,4
30046,228,4
30047,228,4
30048,228,4
30049,228,8
30050,228,4
30051,228,2
30052,228,12
30053,228,2
30054,228,4
30055,228,4
30056,228,8
30057,228,42
30058,228,8
30059,228,2
30060,228,4
30062,228,8
30063,228,4
30064,228,4
30065,228,10
30066,228,2
30067,228,8
30068,228,8
30069,228,4
30070,228,4
30071,228,8
30072,228,2
30073,228,4
30074,228,4
30075,228,8
30077,228,4
30078,228,2
30082,228,2
30086,228,12
30087,228,8
30089,228,8
30090,228,4
30091,228,12
30092,228,6
30093,228,8
30094,228,4
30095,228,8
30097,228,4
30098,228,4
30099,228,8
30100,228,8
30101,228,12
30102,228,2
30105,228,8
30106,228,2
30109,228,8
30111,228,6
30112,228,8
30114,228,4
30115,228,8
30116,228,8
30117,228,12
30118,228,4
30119,228,16
30120,228,4
30121,228,28
30122,228,2
30123,228,2
30124,228,4
30125,228,12
30126,228,4
30127,228,2
30128,228,4
30129,228,4
30130,228,2
30132,228,2
30133,228,8
30134,228,4
30135,228,4
30136,228,4
30137,228,2
30138,228,8
30140,228,12
30141,228,4
30142,228,8
30143,228,8
30146,228,8
30147,228,8
30150,228,2
30152,228,4
30153,228,2
30154,228,8
30157,228,2
30158,228,4
30159,228,3
30160,228,4
30161,228,4
30163,228,4
30164,228,20
30165,228,12
30166,228,24
30167,228,2
30168,228,8
30169,228,4
30170,228,8
30171,228,4
30172,228,2
30173,228,8
30174,228,4
30175,228,10
30176,228,8
30177,228,2
30178,228,4
30179,228,4
30180,228,4
30181,228,2
30182,228,2
30183,228,4
30184,228,4
30185,228,4
30187,228,8
30189,228,4
30191,228,4
30192,228,4
30193,228,8
30194,228,2
30196,228,4
30197,228,4
30198,228,4
30199,228,16
30200,228,2
30201,228,10
30202,228,20
30203,228,4
30205,228,4
30206,228,8
30208,228,8
30209,228,8
30210,228,2
30211,228,8
30213,228,8
30214,228,12
30215,228,8
30216,228,4
30217,228,4
30218,228,4
30219,228,2
30220,228,4
30221,228,4
30223,228,16
30224,228,10
30225,228,12
30226,228,4
30227,228,3
30228,228,16
30229,228,4
30230,228,2
30231,228,8
30232,228,2
30233,228,4
30234,228,4
30235,228,8
30236,228,16
30237,228,4
30238,228,4
30239,228,8
30241,228,2
30242,228,2
30243,228,28
30245,228,16
30246,228,2
30248,228,4
30249,228,2
30250,228,4
30251,228,4
30252,228,4
30253,228,32
30254,228,8
30255,228,4
30256,228,8
